"unitid","value","year","metric","var_type"
154013,2,2023,"pct_hispanic","raw"
154013,8,2023,"pct_international","raw"
154013,0,2023,"pct_nhpi","raw"
154013,24.3280496209511,2023,"pct_part_time","computed"
154013,4,2023,"pct_race_unknown","raw"
154013,15,2023,"pct_two_or_more","raw"
154013,81.6678152997932,2023,"pct_undergrad","computed"
154013,65,2023,"pct_white","raw"
154013,1451,2023,"total_enrollment","raw"
154013,150,2023,"transfer_in_enrollment","raw"
154013,1185,2023,"undergraduate_enrollment","raw"
154013,240,2024,"first_time_enrollment","raw"
154013,1185,2024,"full_time_enrollment","raw"
154013,50311,2024,"median_family_income","external"
154013,NA,2024,"pct_age_25plus","raw"
154013,0,2024,"pct_aian","raw"
154013,2,2024,"pct_asian","raw"
154013,29,2024,"pct_bipoc","computed"
154013,5,2024,"pct_black","raw"
154013,28.81987578,2024,"pct_first_generation","external"
154013,19.6189131968948,2024,"pct_graduate","computed"
154013,8,2024,"pct_hispanic","raw"
154013,11,2024,"pct_international","raw"
154013,0,2024,"pct_nhpi","raw"
154013,16.3726182074806,2024,"pct_part_time","computed"
154013,7,2024,"pct_race_unknown","raw"
154013,13,2024,"pct_two_or_more","raw"
154013,80.3810868031051,2024,"pct_undergrad","computed"
154013,53,2024,"pct_white","raw"
154013,1417,2024,"total_enrollment","raw"
154013,141,2024,"transfer_in_enrollment","raw"
154013,1139,2024,"undergraduate_enrollment","raw"
154095,1482,2020,"first_time_enrollment","raw"
154095,8064,2020,"full_time_enrollment","raw"
154095,7,2020,"pct_age_25plus","raw"
154095,0,2020,"pct_aian","raw"
154095,1,2020,"pct_asian","raw"
154095,11,2020,"pct_bipoc","computed"
154095,3,2020,"pct_black","raw"
154095,12.8116124960555,2020,"pct_graduate","computed"
154095,5,2020,"pct_hispanic","raw"
154095,4,2020,"pct_international","raw"
154095,0,2020,"pct_nhpi","raw"
154095,15.1782896812875,2020,"pct_part_time","computed"
154095,3,2020,"pct_race_unknown","raw"
154095,3,2020,"pct_two_or_more","raw"
154095,87.1883875039445,2020,"pct_undergrad","computed"
154095,82,2020,"pct_white","raw"
154095,34,2020,"residential_share","external"
154095,9507,2020,"total_enrollment","raw"
154095,667,2020,"transfer_in_enrollment","raw"
154095,8289,2020,"undergraduate_enrollment","raw"
154095,1553,2021,"first_time_enrollment","raw"
154095,7739,2021,"full_time_enrollment","raw"
154095,7,2021,"pct_age_25plus","raw"
154095,0,2021,"pct_aian","raw"
154095,1,2021,"pct_asian","raw"
154095,12,2021,"pct_bipoc","computed"
154095,3,2021,"pct_black","raw"
154095,13.5618964956059,2021,"pct_graduate","computed"
154095,5,2021,"pct_hispanic","raw"
154095,2,2021,"pct_international","raw"
154095,0,2021,"pct_nhpi","raw"
154095,16.0355864164045,2021,"pct_part_time","computed"
154095,2,2021,"pct_race_unknown","raw"
154095,3,2021,"pct_two_or_more","raw"
154095,86.438103504394,2021,"pct_undergrad","computed"
154095,84,2021,"pct_white","raw"
154095,36,2021,"residential_share","external"
154095,9217,2021,"total_enrollment","raw"
154095,616,2021,"transfer_in_enrollment","raw"
154095,7967,2021,"undergraduate_enrollment","raw"
154095,1436,2022,"first_time_enrollment","raw"
154095,7375,2022,"full_time_enrollment","raw"
154095,NA,2022,"pct_age_25plus","raw"
154095,0,2022,"pct_aian","raw"
154095,2,2022,"pct_asian","raw"
154095,12,2022,"pct_bipoc","computed"
154095,3,2022,"pct_black","raw"
154095,13.527110117384,2022,"pct_graduate","computed"
154095,5,2022,"pct_hispanic","raw"
154095,2,2022,"pct_international","raw"
154095,0,2022,"pct_nhpi","raw"
154095,17.551704863052,2022,"pct_part_time","computed"
154095,2,2022,"pct_race_unknown","raw"
154095,3,2022,"pct_two_or_more","raw"
154095,86.472889882616,2022,"pct_undergrad","computed"
154095,84,2022,"pct_white","raw"
154095,39,2022,"residential_share","external"
154095,8945,2022,"total_enrollment","raw"
154095,728,2022,"transfer_in_enrollment","raw"
154095,7735,2022,"undergraduate_enrollment","raw"
154095,1552,2023,"first_time_enrollment","raw"
154095,7399,2023,"full_time_enrollment","raw"
154095,9,2023,"pct_age_25plus","raw"
154095,0,2023,"pct_aian","raw"
154095,2,2023,"pct_asian","raw"
154095,13,2023,"pct_bipoc","computed"
154095,3,2023,"pct_black","raw"
154095,14.1906135581937,2023,"pct_graduate","computed"
154095,6,2023,"pct_hispanic","raw"
154095,2,2023,"pct_international","raw"
154095,0,2023,"pct_nhpi","raw"
154095,17.9074669921225,2023,"pct_part_time","computed"
154095,2,2023,"pct_race_unknown","raw"
154095,3,2023,"pct_two_or_more","raw"
154095,85.8093864418063,2023,"pct_undergrad","computed"
154095,83,2023,"pct_white","raw"
154095,39,2023,"residential_share","external"
154095,9013,2023,"total_enrollment","raw"
154095,821,2023,"transfer_in_enrollment","raw"
154095,7734,2023,"undergraduate_enrollment","raw"
154095,1546,2024,"first_time_enrollment","raw"
154095,7382,2024,"full_time_enrollment","raw"
154095,70582,2024,"median_family_income","external"
154095,9,2024,"pct_age_25plus","raw"
154095,0,2024,"pct_aian","raw"
154095,2,2024,"pct_asian","raw"
154095,14,2024,"pct_bipoc","computed"
154095,3,2024,"pct_black","raw"
154095,22.48966691,2024,"pct_first_generation","external"
154095,16.8894158223755,2024,"pct_graduate","computed"
154095,6,2024,"pct_hispanic","raw"
154095,2,2024,"pct_international","raw"
154095,0,2024,"pct_nhpi","raw"
154095,20.4354386721276,2024,"pct_part_time","computed"
154095,1,2024,"pct_race_unknown","raw"
154095,3,2024,"pct_two_or_more","raw"
154095,83.1105841776245,2024,"pct_undergrad","computed"
154095,83,2024,"pct_white","raw"
154095,40,2024,"residential_share","external"
154095,9278,2024,"total_enrollment","raw"
154095,762,2024,"transfer_in_enrollment","raw"
154095,7711,2024,"undergraduate_enrollment","raw"
154101,273,2020,"first_time_enrollment","raw"
154101,1025,2020,"full_time_enrollment","raw"
154101,NA,2020,"pct_age_25plus","raw"
154101,0,2020,"pct_aian","raw"
154101,1,2020,"pct_asian","raw"
154101,8,2020,"pct_bipoc","computed"
154101,1,2020,"pct_black","raw"
154101,28.5427807486631,2020,"pct_graduate","computed"
154101,4,2020,"pct_hispanic","raw"
154101,2,2020,"pct_international","raw"
154101,0,2020,"pct_nhpi","raw"
154101,31.4839572192513,2020,"pct_part_time","computed"
154101,12,2020,"pct_race_unknown","raw"
154101,2,2020,"pct_two_or_more","raw"
154101,71.4572192513369,2020,"pct_undergrad","computed"
154101,78,2020,"pct_white","raw"
154101,88,2020,"residential_share","external"
154101,1496,2020,"total_enrollment","raw"
154101,28,2020,"transfer_in_enrollment","raw"
154101,1069,2020,"undergraduate_enrollment","raw"
154101,268,2021,"first_time_enrollment","raw"
154101,1066,2021,"full_time_enrollment","raw"
154101,5,2021,"pct_age_25plus","raw"
154101,0,2021,"pct_aian","raw"
154101,1,2021,"pct_asian","raw"
154101,9,2021,"pct_bipoc","computed"
154101,1,2021,"pct_black","raw"
154101,30.403172504957,2021,"pct_graduate","computed"
154101,6,2021,"pct_hispanic","raw"
154101,2,2021,"pct_international","raw"
154101,0,2021,"pct_nhpi","raw"
154101,29.5439524124256,2021,"pct_part_time","computed"
154101,13,2021,"pct_race_unknown","raw"
154101,1,2021,"pct_two_or_more","raw"
154101,69.596827495043,2021,"pct_undergrad","computed"
154101,76,2021,"pct_white","raw"
154101,90,2021,"residential_share","external"
154101,1513,2021,"total_enrollment","raw"
154101,29,2021,"transfer_in_enrollment","raw"
154101,1053,2021,"undergraduate_enrollment","raw"
154101,288,2022,"first_time_enrollment","raw"
154101,1115,2022,"full_time_enrollment","raw"
154101,NA,2022,"pct_age_25plus","raw"
154101,0,2022,"pct_aian","raw"
154101,1,2022,"pct_asian","raw"
154101,8,2022,"pct_bipoc","computed"
154101,2,2022,"pct_black","raw"
154101,30.1212121212121,2022,"pct_graduate","computed"
154101,5,2022,"pct_hispanic","raw"
154101,3,2022,"pct_international","raw"
154101,0,2022,"pct_nhpi","raw"
154101,32.4242424242424,2022,"pct_part_time","computed"
154101,16,2022,"pct_race_unknown","raw"
154101,1,2022,"pct_two_or_more","raw"
154101,69.8787878787879,2022,"pct_undergrad","computed"
154101,73,2022,"pct_white","raw"
154101,87,2022,"residential_share","external"
154101,1650,2022,"total_enrollment","raw"
154101,33,2022,"transfer_in_enrollment","raw"
154101,1153,2022,"undergraduate_enrollment","raw"
154101,283,2023,"first_time_enrollment","raw"
154101,1144,2023,"full_time_enrollment","raw"
154101,9,2023,"pct_age_25plus","raw"
154101,0,2023,"pct_aian","raw"
154101,1,2023,"pct_asian","raw"
154101,8,2023,"pct_bipoc","computed"
154101,1,2023,"pct_black","raw"
154101,31.1711711711712,2023,"pct_graduate","computed"
154101,5,2023,"pct_hispanic","raw"
154101,3,2023,"pct_international","raw"
154101,0,2023,"pct_nhpi","raw"
154101,31.2912912912913,2023,"pct_part_time","computed"
154101,15,2023,"pct_race_unknown","raw"
154101,1,2023,"pct_two_or_more","raw"
154101,68.8288288288288,2023,"pct_undergrad","computed"
154101,74,2023,"pct_white","raw"
154101,86,2023,"residential_share","external"
154101,1665,2023,"total_enrollment","raw"
154101,27,2023,"transfer_in_enrollment","raw"
154101,1146,2023,"undergraduate_enrollment","raw"
154101,327,2024,"first_time_enrollment","raw"
154101,1173,2024,"full_time_enrollment","raw"
154101,81300,2024,"median_family_income","external"
154101,9,2024,"pct_age_25plus","raw"
154101,0,2024,"pct_aian","raw"
154101,1,2024,"pct_asian","raw"
154101,8,2024,"pct_bipoc","computed"
154101,1,2024,"pct_black","raw"
154101,13.47826087,2024,"pct_first_generation","external"
154101,30.5571847507331,2024,"pct_graduate","computed"
154101,5,2024,"pct_hispanic","raw"
154101,3,2024,"pct_international","raw"
154101,0,2024,"pct_nhpi","raw"
154101,31.2023460410557,2024,"pct_part_time","computed"
154101,5,2024,"pct_race_unknown","raw"
154101,1,2024,"pct_two_or_more","raw"
154101,69.4428152492669,2024,"pct_undergrad","computed"
154101,84,2024,"pct_white","raw"
154101,1705,2024,"total_enrollment","raw"
154101,29,2024,"transfer_in_enrollment","raw"
154101,1184,2024,"undergraduate_enrollment","raw"
154156,0,2020,"first_time_enrollment","raw"
154156,1376,2020,"full_time_enrollment","raw"
154156,NA,2020,"pct_age_25plus","raw"
154156,0,2020,"pct_aian","raw"
154156,14,2020,"pct_asian","raw"
154156,23,2020,"pct_bipoc","computed"
154156,2,2020,"pct_black","raw"
154156,100,2020,"pct_graduate","computed"
154156,4,2020,"pct_hispanic","raw"
154156,0,2020,"pct_international","raw"
154156,0,2020,"pct_nhpi","raw"
154156,11.7382937780629,2020,"pct_part_time","computed"
154156,2,2020,"pct_race_unknown","raw"
154156,3,2020,"pct_two_or_more","raw"
154156,0,2020,"pct_undergrad","computed"
154156,75,2020,"pct_white","raw"
154156,1559,2020,"total_enrollment","raw"
154156,0,2020,"transfer_in_enrollment","raw"
154156,0,2020,"undergraduate_enrollment","raw"
154156,0,2021,"first_time_enrollment","raw"
154156,1396,2021,"full_time_enrollment","raw"
154156,NA,2021,"pct_age_25plus","raw"
154156,0,2021,"pct_aian","raw"
154156,14,2021,"pct_asian","raw"
154156,24,2021,"pct_bipoc","computed"
154156,3,2021,"pct_black","raw"
154156,100,2021,"pct_graduate","computed"
154156,4,2021,"pct_hispanic","raw"
154156,0,2021,"pct_international","raw"
154156,0,2021,"pct_nhpi","raw"
154156,10.6274007682458,2021,"pct_part_time","computed"
154156,2,2021,"pct_race_unknown","raw"
154156,3,2021,"pct_two_or_more","raw"
154156,0,2021,"pct_undergrad","computed"
154156,74,2021,"pct_white","raw"
154156,1562,2021,"total_enrollment","raw"
154156,0,2021,"transfer_in_enrollment","raw"
154156,0,2021,"undergraduate_enrollment","raw"
154156,0,2022,"first_time_enrollment","raw"
154156,1391,2022,"full_time_enrollment","raw"
154156,NA,2022,"pct_age_25plus","raw"
154156,0,2022,"pct_aian","raw"
154156,15,2022,"pct_asian","raw"
154156,26,2022,"pct_bipoc","computed"
154156,3,2022,"pct_black","raw"
154156,100,2022,"pct_graduate","computed"
154156,6,2022,"pct_hispanic","raw"
154156,0,2022,"pct_international","raw"
154156,0,2022,"pct_nhpi","raw"
154156,8.84665792922674,2022,"pct_part_time","computed"
154156,2,2022,"pct_race_unknown","raw"
154156,3,2022,"pct_two_or_more","raw"
154156,0,2022,"pct_undergrad","computed"
154156,72,2022,"pct_white","raw"
154156,1526,2022,"total_enrollment","raw"
154156,0,2022,"transfer_in_enrollment","raw"
154156,0,2022,"undergraduate_enrollment","raw"
154156,0,2023,"first_time_enrollment","raw"
154156,1417,2023,"full_time_enrollment","raw"
154156,NA,2023,"pct_age_25plus","raw"
154156,0,2023,"pct_aian","raw"
154156,16,2023,"pct_asian","raw"
154156,28,2023,"pct_bipoc","computed"
154156,3,2023,"pct_black","raw"
154156,100,2023,"pct_graduate","computed"
154156,6,2023,"pct_hispanic","raw"
154156,0,2023,"pct_international","raw"
154156,0,2023,"pct_nhpi","raw"
154156,6.83760683760684,2023,"pct_part_time","computed"
154156,2,2023,"pct_race_unknown","raw"
154156,3,2023,"pct_two_or_more","raw"
154156,0,2023,"pct_undergrad","computed"
154156,70,2023,"pct_white","raw"
154156,1521,2023,"total_enrollment","raw"
154156,0,2023,"transfer_in_enrollment","raw"
154156,0,2023,"undergraduate_enrollment","raw"
154156,0,2024,"first_time_enrollment","raw"
154156,1469,2024,"full_time_enrollment","raw"
154156,NA,2024,"pct_age_25plus","raw"
154156,0,2024,"pct_aian","raw"
154156,17,2024,"pct_asian","raw"
154156,28,2024,"pct_bipoc","computed"
154156,3,2024,"pct_black","raw"
154156,100,2024,"pct_graduate","computed"
154156,5,2024,"pct_hispanic","raw"
154156,0,2024,"pct_international","raw"
154156,0,2024,"pct_nhpi","raw"
154156,4.23728813559322,2024,"pct_part_time","computed"
154156,2,2024,"pct_race_unknown","raw"
154156,3,2024,"pct_two_or_more","raw"
154156,0,2024,"pct_undergrad","computed"
154156,70,2024,"pct_white","raw"
154156,1534,2024,"total_enrollment","raw"
154156,0,2024,"transfer_in_enrollment","raw"
154156,0,2024,"undergraduate_enrollment","raw"
154174,0,2020,"first_time_enrollment","raw"
154174,2128,2020,"full_time_enrollment","raw"
154174,9,2020,"pct_age_25plus","raw"
154174,1,2020,"pct_aian","raw"
154174,7,2020,"pct_asian","raw"
154174,26,2020,"pct_bipoc","computed"
154174,4,2020,"pct_black","raw"
154174,98.4389348025712,2020,"pct_graduate","computed"
154174,12,2020,"pct_hispanic","raw"
154174,0,2020,"pct_international","raw"
154174,1,2020,"pct_nhpi","raw"
154174,2.29568411386593,2020,"pct_part_time","computed"
154174,1,2020,"pct_race_unknown","raw"
154174,2,2020,"pct_two_or_more","raw"
154174,1.56106519742883,2020,"pct_undergrad","computed"
154174,73,2020,"pct_white","raw"
154174,2178,2020,"total_enrollment","raw"
154174,14,2020,"transfer_in_enrollment","raw"
154174,34,2020,"undergraduate_enrollment","raw"
154174,0,2021,"first_time_enrollment","raw"
154174,2141,2021,"full_time_enrollment","raw"
154174,9,2021,"pct_age_25plus","raw"
154174,1,2021,"pct_aian","raw"
154174,8,2021,"pct_asian","raw"
154174,29,2021,"pct_bipoc","computed"
154174,5,2021,"pct_black","raw"
154174,98.0293308890926,2021,"pct_graduate","computed"
154174,12,2021,"pct_hispanic","raw"
154174,0,2021,"pct_international","raw"
154174,1,2021,"pct_nhpi","raw"
154174,1.87901008249313,2021,"pct_part_time","computed"
154174,0,2021,"pct_race_unknown","raw"
154174,2,2021,"pct_two_or_more","raw"
154174,1.97066911090742,2021,"pct_undergrad","computed"
154174,71,2021,"pct_white","raw"
154174,2182,2021,"total_enrollment","raw"
154174,20,2021,"transfer_in_enrollment","raw"
154174,43,2021,"undergraduate_enrollment","raw"
154174,0,2022,"first_time_enrollment","raw"
154174,2141,2022,"full_time_enrollment","raw"
154174,28,2022,"pct_age_25plus","raw"
154174,1,2022,"pct_aian","raw"
154174,7,2022,"pct_asian","raw"
154174,28,2022,"pct_bipoc","computed"
154174,5,2022,"pct_black","raw"
154174,98.5307621671258,2022,"pct_graduate","computed"
154174,12,2022,"pct_hispanic","raw"
154174,0,2022,"pct_international","raw"
154174,1,2022,"pct_nhpi","raw"
154174,1.69880624426079,2022,"pct_part_time","computed"
154174,0,2022,"pct_race_unknown","raw"
154174,2,2022,"pct_two_or_more","raw"
154174,1.4692378328742,2022,"pct_undergrad","computed"
154174,72,2022,"pct_white","raw"
154174,2178,2022,"total_enrollment","raw"
154174,16,2022,"transfer_in_enrollment","raw"
154174,32,2022,"undergraduate_enrollment","raw"
154174,0,2023,"first_time_enrollment","raw"
154174,2195,2023,"full_time_enrollment","raw"
154174,20,2023,"pct_age_25plus","raw"
154174,1,2023,"pct_aian","raw"
154174,6,2023,"pct_asian","raw"
154174,26,2023,"pct_bipoc","computed"
154174,5,2023,"pct_black","raw"
154174,97.9269941415052,2023,"pct_graduate","computed"
154174,12,2023,"pct_hispanic","raw"
154174,0,2023,"pct_international","raw"
154174,1,2023,"pct_nhpi","raw"
154174,1.0815682739973,2023,"pct_part_time","computed"
154174,0,2023,"pct_race_unknown","raw"
154174,2,2023,"pct_two_or_more","raw"
154174,2.07300585849482,2023,"pct_undergrad","computed"
154174,74,2023,"pct_white","raw"
154174,2219,2023,"total_enrollment","raw"
154174,16,2023,"transfer_in_enrollment","raw"
154174,46,2023,"undergraduate_enrollment","raw"
154174,0,2024,"first_time_enrollment","raw"
154174,2140,2024,"full_time_enrollment","raw"
154174,17737,2024,"median_family_income","external"
154174,19,2024,"pct_age_25plus","raw"
154174,1,2024,"pct_aian","raw"
154174,5,2024,"pct_asian","raw"
154174,25,2024,"pct_bipoc","computed"
154174,4,2024,"pct_black","raw"
154174,97.8250809810273,2024,"pct_graduate","computed"
154174,12,2024,"pct_hispanic","raw"
154174,0,2024,"pct_international","raw"
154174,1,2024,"pct_nhpi","raw"
154174,0.971772327626099,2024,"pct_part_time","computed"
154174,0,2024,"pct_race_unknown","raw"
154174,2,2024,"pct_two_or_more","raw"
154174,2.1749190189727,2024,"pct_undergrad","computed"
154174,75,2024,"pct_white","raw"
154174,2161,2024,"total_enrollment","raw"
154174,24,2024,"transfer_in_enrollment","raw"
154174,47,2024,"undergraduate_enrollment","raw"
154235,521,2020,"first_time_enrollment","raw"
154235,2644,2020,"full_time_enrollment","raw"
154235,9,2020,"pct_age_25plus","raw"
154235,0,2020,"pct_aian","raw"
154235,2,2020,"pct_asian","raw"
154235,18,2020,"pct_bipoc","computed"
154235,5,2020,"pct_black","raw"
154235,23.2434232434232,2020,"pct_graduate","computed"
154235,8,2020,"pct_hispanic","raw"
154235,2,2020,"pct_international","raw"
154235,0,2020,"pct_nhpi","raw"
154235,11.954711954712,2020,"pct_part_time","computed"
154235,4,2020,"pct_race_unknown","raw"
154235,3,2020,"pct_two_or_more","raw"
154235,76.7565767565768,2020,"pct_undergrad","computed"
154235,76,2020,"pct_white","raw"
154235,67,2020,"residential_share","external"
154235,3003,2020,"total_enrollment","raw"
154235,227,2020,"transfer_in_enrollment","raw"
154235,2305,2020,"undergraduate_enrollment","raw"
154235,493,2021,"first_time_enrollment","raw"
154235,2600,2021,"full_time_enrollment","raw"
154235,8,2021,"pct_age_25plus","raw"
154235,0,2021,"pct_aian","raw"
154235,3,2021,"pct_asian","raw"
154235,20,2021,"pct_bipoc","computed"
154235,5,2021,"pct_black","raw"
154235,23.5152763474082,2021,"pct_graduate","computed"
154235,9,2021,"pct_hispanic","raw"
154235,2,2021,"pct_international","raw"
154235,0,2021,"pct_nhpi","raw"
154235,10.7449364915894,2021,"pct_part_time","computed"
154235,3,2021,"pct_race_unknown","raw"
154235,4,2021,"pct_two_or_more","raw"
154235,76.4847236525918,2021,"pct_undergrad","computed"
154235,75,2021,"pct_white","raw"
154235,68,2021,"residential_share","external"
154235,2913,2021,"total_enrollment","raw"
154235,173,2021,"transfer_in_enrollment","raw"
154235,2228,2021,"undergraduate_enrollment","raw"
154235,459,2022,"first_time_enrollment","raw"
154235,2471,2022,"full_time_enrollment","raw"
154235,7,2022,"pct_age_25plus","raw"
154235,0,2022,"pct_aian","raw"
154235,2,2022,"pct_asian","raw"
154235,21,2022,"pct_bipoc","computed"
154235,5,2022,"pct_black","raw"
154235,22.8977065890062,2022,"pct_graduate","computed"
154235,9,2022,"pct_hispanic","raw"
154235,2,2022,"pct_international","raw"
154235,0,2022,"pct_nhpi","raw"
154235,10.0473243538406,2022,"pct_part_time","computed"
154235,3,2022,"pct_race_unknown","raw"
154235,4,2022,"pct_two_or_more","raw"
154235,77.1022934109938,2022,"pct_undergrad","computed"
154235,74,2022,"pct_white","raw"
154235,59,2022,"residential_share","external"
154235,2747,2022,"total_enrollment","raw"
154235,174,2022,"transfer_in_enrollment","raw"
154235,2118,2022,"undergraduate_enrollment","raw"
154235,422,2023,"first_time_enrollment","raw"
154235,2381,2023,"full_time_enrollment","raw"
154235,11,2023,"pct_age_25plus","raw"
154235,0,2023,"pct_aian","raw"
154235,2,2023,"pct_asian","raw"
154235,22,2023,"pct_bipoc","computed"
154235,6,2023,"pct_black","raw"
154235,21.7906030336663,2023,"pct_graduate","computed"
154235,10,2023,"pct_hispanic","raw"
154235,3,2023,"pct_international","raw"
154235,0,2023,"pct_nhpi","raw"
154235,11.9126896041435,2023,"pct_part_time","computed"
154235,4,2023,"pct_race_unknown","raw"
154235,4,2023,"pct_two_or_more","raw"
154235,78.2093969663337,2023,"pct_undergrad","computed"
154235,71,2023,"pct_white","raw"
154235,63,2023,"residential_share","external"
154235,2703,2023,"total_enrollment","raw"
154235,296,2023,"transfer_in_enrollment","raw"
154235,2114,2023,"undergraduate_enrollment","raw"
154235,383,2024,"first_time_enrollment","raw"
154235,2235,2024,"full_time_enrollment","raw"
154235,69543,2024,"median_family_income","external"
154235,10,2024,"pct_age_25plus","raw"
154235,0,2024,"pct_aian","raw"
154235,2,2024,"pct_asian","raw"
154235,23,2024,"pct_bipoc","computed"
154235,7,2024,"pct_black","raw"
154235,28.4457478,2024,"pct_first_generation","external"
154235,22.3779023218575,2024,"pct_graduate","computed"
154235,10,2024,"pct_hispanic","raw"
154235,3,2024,"pct_international","raw"
154235,0,2024,"pct_nhpi","raw"
154235,10.5284227381906,2024,"pct_part_time","computed"
154235,5,2024,"pct_race_unknown","raw"
154235,5,2024,"pct_two_or_more","raw"
154235,77.6220976781425,2024,"pct_undergrad","computed"
154235,69,2024,"pct_white","raw"
154235,64,2024,"residential_share","external"
154235,2498,2024,"total_enrollment","raw"
154235,175,2024,"transfer_in_enrollment","raw"
154235,1939,2024,"undergraduate_enrollment","raw"
154262,10,2020,"first_time_enrollment","raw"
154262,105,2020,"full_time_enrollment","raw"
154262,55,2020,"pct_age_25plus","raw"
154262,0,2020,"pct_aian","raw"
154262,2,2020,"pct_asian","raw"
154262,26,2020,"pct_bipoc","computed"
154262,4,2020,"pct_black","raw"
154262,0,2020,"pct_graduate","computed"
154262,14,2020,"pct_hispanic","raw"
154262,0,2020,"pct_international","raw"
154262,1,2020,"pct_nhpi","raw"
154262,50.2369668246445,2020,"pct_part_time","computed"
154262,0,2020,"pct_race_unknown","raw"
154262,4,2020,"pct_two_or_more","raw"
154262,100,2020,"pct_undergrad","computed"
154262,74,2020,"pct_white","raw"
154262,211,2020,"total_enrollment","raw"
154262,49,2020,"transfer_in_enrollment","raw"
154262,211,2020,"undergraduate_enrollment","raw"
154262,19,2021,"first_time_enrollment","raw"
154262,91,2021,"full_time_enrollment","raw"
154262,50,2021,"pct_age_25plus","raw"
154262,2,2021,"pct_aian","raw"
154262,1,2021,"pct_asian","raw"
154262,25,2021,"pct_bipoc","computed"
154262,3,2021,"pct_black","raw"
154262,0,2021,"pct_graduate","computed"
154262,15,2021,"pct_hispanic","raw"
154262,0,2021,"pct_international","raw"
154262,0,2021,"pct_nhpi","raw"
154262,54.950495049505,2021,"pct_part_time","computed"
154262,2,2021,"pct_race_unknown","raw"
154262,3,2021,"pct_two_or_more","raw"
154262,100,2021,"pct_undergrad","computed"
154262,73,2021,"pct_white","raw"
154262,202,2021,"total_enrollment","raw"
154262,56,2021,"transfer_in_enrollment","raw"
154262,202,2021,"undergraduate_enrollment","raw"
154262,8,2022,"first_time_enrollment","raw"
154262,86,2022,"full_time_enrollment","raw"
154262,45,2022,"pct_age_25plus","raw"
154262,2,2022,"pct_aian","raw"
154262,1,2022,"pct_asian","raw"
154262,31,2022,"pct_bipoc","computed"
154262,5,2022,"pct_black","raw"
154262,0,2022,"pct_graduate","computed"
154262,20,2022,"pct_hispanic","raw"
154262,0,2022,"pct_international","raw"
154262,0,2022,"pct_nhpi","raw"
154262,56.1224489795918,2022,"pct_part_time","computed"
154262,1,2022,"pct_race_unknown","raw"
154262,4,2022,"pct_two_or_more","raw"
154262,100,2022,"pct_undergrad","computed"
154262,68,2022,"pct_white","raw"
154262,196,2022,"total_enrollment","raw"
154262,64,2022,"transfer_in_enrollment","raw"
154262,196,2022,"undergraduate_enrollment","raw"
154262,7,2023,"first_time_enrollment","raw"
154262,84,2023,"full_time_enrollment","raw"
154262,43,2023,"pct_age_25plus","raw"
154262,3,2023,"pct_aian","raw"
154262,1,2023,"pct_asian","raw"
154262,33,2023,"pct_bipoc","computed"
154262,7,2023,"pct_black","raw"
154262,0,2023,"pct_graduate","computed"
154262,17,2023,"pct_hispanic","raw"
154262,0,2023,"pct_international","raw"
154262,1,2023,"pct_nhpi","raw"
154262,57.1428571428571,2023,"pct_part_time","computed"
154262,1,2023,"pct_race_unknown","raw"
154262,5,2023,"pct_two_or_more","raw"
154262,100,2023,"pct_undergrad","computed"
154262,66,2023,"pct_white","raw"
154262,196,2023,"total_enrollment","raw"
154262,54,2023,"transfer_in_enrollment","raw"
154262,196,2023,"undergraduate_enrollment","raw"
154262,11,2024,"first_time_enrollment","raw"
154262,101,2024,"full_time_enrollment","raw"
154262,NA,2024,"pct_age_25plus","raw"
154262,3,2024,"pct_aian","raw"
154262,1,2024,"pct_asian","raw"
154262,35,2024,"pct_bipoc","computed"
154262,9,2024,"pct_black","raw"
154262,0,2024,"pct_graduate","computed"
154262,18,2024,"pct_hispanic","raw"
154262,0,2024,"pct_international","raw"
154262,1,2024,"pct_nhpi","raw"
154262,42.6136363636364,2024,"pct_part_time","computed"
154262,4,2024,"pct_race_unknown","raw"
154262,5,2024,"pct_two_or_more","raw"
154262,100,2024,"pct_undergrad","computed"
154262,61,2024,"pct_white","raw"
154262,176,2024,"total_enrollment","raw"
154262,53,2024,"transfer_in_enrollment","raw"
154262,176,2024,"undergraduate_enrollment","raw"
154350,295,2020,"first_time_enrollment","raw"
154350,1117,2020,"full_time_enrollment","raw"
154350,12,2020,"pct_age_25plus","raw"
154350,0,2020,"pct_aian","raw"
154350,2,2020,"pct_asian","raw"
154350,18,2020,"pct_bipoc","computed"
154350,4,2020,"pct_black","raw"
154350,3.31491712707182,2020,"pct_graduate","computed"
154350,7,2020,"pct_hispanic","raw"
154350,1,2020,"pct_international","raw"
154350,0,2020,"pct_nhpi","raw"
154350,11.8389897395422,2020,"pct_part_time","computed"
154350,3,2020,"pct_race_unknown","raw"
154350,4,2020,"pct_two_or_more","raw"
154350,96.6850828729282,2020,"pct_undergrad","computed"
154350,78,2020,"pct_white","raw"
154350,79,2020,"residential_share","external"
154350,1267,2020,"total_enrollment","raw"
154350,63,2020,"transfer_in_enrollment","raw"
154350,1225,2020,"undergraduate_enrollment","raw"
154350,287,2021,"first_time_enrollment","raw"
154350,1077,2021,"full_time_enrollment","raw"
154350,10,2021,"pct_age_25plus","raw"
154350,0,2021,"pct_aian","raw"
154350,1,2021,"pct_asian","raw"
154350,19,2021,"pct_bipoc","computed"
154350,4,2021,"pct_black","raw"
